-0.005	-0.000624995	-0.2	-0.00259997	-7.8375	
-0.004995	-0.0021875	-0.2	-0.00259997	-7.8375	
-0.00499	-0.0021875	-0.2	-0.00259997	-7.8375	
-0.004985	-0.00375	-0.2	0.00365003	-7.8375	
-0.00498	-0.0021875	-0.2	0.00365003	-7.8375	
-0.004975	0.000937505	-0.2	0.00365003	-7.8375	
-0.00497	-0.000624995	-0.2625	-0.00259997	-7.8375	
-0.004965	-0.000624995	-0.2	-0.00884997	-7.8375	
-0.00496	-0.0021875	-0.2	0.00365003	-7.8375	
-0.004955	-0.000624995	-0.1375	-0.00259997	-7.8375	
-0.00495	-0.000624995	-0.2	-0.00259997	-7.8375	
-0.004945	-0.000624995	-0.2625	-0.00259997	-7.8375	
-0.00494	-0.0021875	-0.2	0.00365003	-7.8375	
-0.004935	-0.00375	-0.2	-0.00259997	-7.8375	
-0.00493	-0.00375	-0.2	-0.00259997	-7.8375	
-0.004925	-0.0021875	-0.1375	-0.00259997	-7.8375	
-0.00492	-0.00375	-0.2	-0.00884997	-7.8375	
-0.004915	-0.00375	-0.2625	-0.00259997	-7.8375	
-0.00491	-0.00375	-0.2	0.00365003	-7.8375	
-0.004905	-0.0021875	-0.2	-0.00259997	-7.8375	
-0.0049	-0.0021875	-0.2	0.00365003	-7.8375	
-0.004895	-0.00375	-0.2	-0.00259997	-7.8375	
-0.00489	-0.00375	-0.1375	-0.00259997	-7.8375	
-0.004885	-0.00375	-0.2	-0.00259997	-7.8375	
-0.00488	-0.0021875	-0.2625	-0.00259997	-7.8375	
-0.004875	-0.00375	-0.2	-0.00259997	-7.8375	
-0.00487	-0.00375	-0.2	-0.00259997	-7.8375	
-0.004865	-0.006875	-0.2625	0.00365003	-7.8375	
-0.00486	-0.00375	-0.2	-0.00259997	-7.8375	
-0.004855	-0.00375	-0.2625	-0.00259997	-7.8375	
-0.00485	-0.0021875	-0.2	-0.00259997	-7.8375	
-0.004845	-0.0021875	-0.2625	-0.00259997	-7.8375	
-0.00484	-0.0053125	-0.2	0.00365003	-7.8375	
-0.004835	-0.00375	-0.2	0.00365003	-7.8375	
-0.00483	-0.0053125	-0.2	-0.00259997	-7.8375	
-0.004825	-0.00375	-0.2	-0.00259997	-7.8375	
-0.00482	-0.0053125	-0.2625	0.00365003	-7.8375	
-0.004815	-0.0053125	-0.2	-0.00259997	-7.8375	
-0.00481	-0.0053125	-0.2625	0.00365003	-7.8375	
-0.004805	-0.006875	-0.2	-0.00259997	-7.8375	
-0.0048	-0.0053125	-0.2625	-0.00259997	-7.8375	
-0.004795	-0.0053125	-0.2	-0.00259997	-7.8375	
-0.00479	-0.0053125	-0.2	0.00365003	-7.8375	
-0.004785	-0.006875	-0.2	-0.00259997	-7.8375	
-0.00478	-0.006875	-0.2	0.00365003	-7.8375	
-0.004775	-0.0053125	-0.2	-0.00259997	-7.8375	
-0.00477	-0.0053125	-0.2	-0.00259997	-7.8375	
-0.004765	-0.006875	-0.2625	-0.00259997	-7.8375	
-0.00476	-0.0053125	-0.2	-0.00259997	-7.8375	
