-5e-06	-0.3885	-0.2	-0.00884997	-7.8375	
-4.995e-06	-0.2635	-0.2625	0.00365003	-7.8375	
-4.99e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.985e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.98e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.975e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.97e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.965e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.96e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.955e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.95e-06	-0.3885	-0.2625	0.00365003	-7.8375	
-4.945e-06	-0.3885	-0.1375	-0.00259997	-7.8375	
-4.94e-06	-0.3885	-0.2625	0.00365003	-7.8375	
-4.935e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.93e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.925e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.92e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.915e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.91e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.905e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.9e-06	-0.326	-0.2625	-0.00259997	-7.8375	
-4.895e-06	-0.326	-0.2	-0.00884997	-7.8375	
-4.89e-06	-0.2635	-0.2	-0.00259997	-7.8375	
-4.885e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.88e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.875e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.87e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.865e-06	-0.451	-0.2	-0.00259997	-7.8375	
-4.86e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.855e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.85e-06	-0.326	-0.1375	-0.00259997	-7.8375	
-4.845e-06	-0.3885	-0.1375	-0.00259997	-7.8375	
-4.84e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.835e-06	-0.326	-0.2625	0.00365003	-7.8375	
-4.83e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.825e-06	-0.3885	-0.2625	0.00365003	-7.8375	
-4.82e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.815e-06	-0.3885	-0.2625	-0.00259997	-7.8375	
-4.81e-06	-0.2635	-0.2	-0.00259997	-7.8375	
-4.805e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.8e-06	-0.3885	-0.2	0.00990003	-7.8375	
-4.795e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.79e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.785e-06	-0.451	-0.1375	0.00365003	-7.8375	
-4.78e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.775e-06	-0.326	-0.2	-0.00884997	-7.8375	
-4.77e-06	-0.2635	-0.2	-0.00259997	-7.8375	
-4.765e-06	-0.326	-0.1375	-0.00259997	-7.8375	
-4.76e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.755e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.75e-06	-0.326	-0.2625	0.00365003	-7.8375	
-4.745e-06	-0.3885	-0.2	-0.00259997	-7.8375	
-4.74e-06	-0.326	-0.1375	0.00365003	-7.8375	
-4.735e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.73e-06	-0.2635	-0.2	-0.00259997	-7.8375	
-4.725e-06	-0.3885	-0.2625	-0.00259997	-7.8375	
-4.72e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.715e-06	-0.326	-0.2625	0.00365003	-7.8375	
-4.71e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.705e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.7e-06	-0.3885	-0.1375	-0.00259997	-7.8375	
-4.695e-06	-0.3885	-0.2625	-0.00259997	-7.8375	
-4.69e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.685e-06	-0.326	-0.2625	0.00365003	-7.8375	
-4.68e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.675e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.67e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.665e-06	-0.3885	-0.2	0.00990003	-7.8375	
-4.66e-06	-0.326	-0.1375	0.00365003	-7.8375	
-4.655e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.65e-06	-0.2635	-0.2	-0.00259997	-7.8375	
-4.645e-06	-0.3885	-0.1375	-0.00259997	-7.8375	
-4.64e-06	-0.3885	-0.2	0.00365003	-7.8375	
-4.635e-06	-0.326	-0.2	0.00365003	-7.8375	
-4.63e-06	-0.326	-0.2	-0.00259997	-7.8375	
-4.625e-06	-0.451	-0.1375	0.00365003	-7.8375	
