0	158.482	167.31	48612.5	24144.7
100010	0.995865	0.376865	31541.8	15619.4
200020	0.549766	0.372274	3343.56	1639.62
300030	0.19956	0.268367	6302.17	3070.53
400040	0.390017	0.248894	2244.24	1098.57
500050	0.507547	0.514733	2542.21	1226.4
600060	0.731193	0.483799	1445.59	688.267
700070	0.528005	0.416465	1109.49	527.977
800080	0.387527	0.311496	857.773	406.721
900090	0.289515	0.0957884	711.377	332.729
1.0001e+06	0.522917	0.259219	590.989	266.215
1.10011e+06	0.290595	0.423989	497.843	228.577
1.20012e+06	0.430767	0.111193	479.795	221.405
1.30013e+06	0.495066	0.367259	483.453	223.158
1.40014e+06	0.0996648	0.365189	462.388	218.591
1.50015e+06	0.300453	0.27104	415.208	191.286
1.60016e+06	0.368159	0.118221	379.455	171.443
1.70017e+06	0.386215	0.190938	380.178	176.558
1.80018e+06	0.499251	0.460758	174.963	82.3297
1.90019e+06	0.66757	0.342007	107.662	51.0571
2.0002e+06	0.419411	0.729319	121.133	54.8703
2.10021e+06	0.527409	1.0991	111.337	57.5742
2.20022e+06	0.637217	0.443005	98.618	57.4475
2.30023e+06	0.801797	0.595982	92.7969	49.6357
2.40024e+06	0.770903	0.358474	47.7263	13.9663
2.50025e+06	0.545192	0.0963611	55.869	15.9554
2.60026e+06	0.575666	0.380603	57.1651	22.4326
2.70027e+06	0.138648	0.0198893	74.9146	27.8026
2.80028e+06	0.661892	0.473382	70.0763	33.1271
2.90029e+06	0.482135	0.00915559	57.8037	28.2402
3.0003e+06	0.0944988	0.565752	48.4732	22.8024
3.10031e+06	0.150783	0.235936	30.3723	12.7252
3.20032e+06	0.355114	0.388783	23.9714	12.4105
3.30033e+06	0.497657	0.31351	62.6523	36.9505
3.40034e+06	0.244617	0.597875	212.062	110.137
3.50035e+06	0.0850666	0.362612	569.216	293.059
3.60036e+06	0.402202	0.156774	424.561	215.463
3.70037e+06	0.183601	0.217843	332.918	173.997
3.80038e+06	0.269921	0.249411	321.821	157.634
3.90039e+06	0.26897	0.52571	332.316	163.419
4.0004e+06	0.293294	0.242386	401.891	195.842
4.10041e+06	0.14769	0.42371	537.494	258.489
4.20042e+06	0.365723	0.410637	676.521	310.441
4.30043e+06	0.201728	0.502661	458.775	199.161
4.40044e+06	0.516269	0.520826	232.786	104.587
4.50045e+06	0.489802	0.165293	138.542	64.5177
4.60046e+06	0.731086	0.841836	64.885	62.5329
4.70047e+06	0.149337	0.238036	54.6882	39.0788
4.80048e+06	0.40355	0.375836	52.1386	22.8554
4.90049e+06	0.807339	0.368933	48.993	20.2893
5.0005e+06	1.10718	0.999557	21.8264	12.6914
5.10051e+06	1.05051	1.07348	18.4456	9.85616
5.20052e+06	0.602125	0.266938	8.42431	1.51886
5.30053e+06	0.427248	0.541265	5.1151	2.00003
5.40054e+06	0.188125	0.391943	10.9489	6.81629
5.50055e+06	0.248517	0.486621	15.5715	4.29402
5.60056e+06	0.375052	0.0684572	4.92971	5.98677
5.70057e+06	0.20395	0.356434	9.49847	3.79575
5.80058e+06	0.269758	0.110383	14.3142	5.03806
5.90059e+06	0.504426	0.356932	17.4154	7.77697
6.0006e+06	0.488299	0.352221	18.2838	10.2884
6.10061e+06	0.369334	0.271979	5.25269	9.26755
6.20062e+06	0.205591	0.209045	15.6244	6.22421
6.30063e+06	0.57935	0.596252	6.82777	5.21355
6.40064e+06	0.273888	0.465326	2.72503	5.67753
6.50065e+06	0.253253	0.460161	10.6934	9.68989
6.60066e+06	0.0257598	0.218578	21.9711	10.3167
6.70067e+06	0.250081	0.452981	12.3493	11.2072
6.80068e+06	0.221833	0.349342	23.3589	15.0325
6.90069e+06	0.116124	0.414605	11.5711	3.58749
7.0007e+06	0.21221	0.535435	7.48923	9.51266
7.10071e+06	0.254276	0.112305	4.97099	8.38286
7.20072e+06	0.250593	0.181589	15.0573	8.31111
7.30073e+06	0.155598	0.293654	21.4247	11.6928
7.40074e+06	0.136062	0.219009	31.1539	8.48301
7.50075e+06	0.244345	0.163304	27.9795	13.8384
7.60076e+06	0.267111	0.348198	22.8293	12.226
7.70077e+06	0.527596	0.400824	27.113	11.0745
7.80078e+06	0.106375	0.289512	17.3709	7.68021
7.90079e+06	0.128491	0.414985	16.5232	12.0205
8.0008e+06	0.407763	0.236725	26.1767	9.67496
8.10081e+06	0.0170073	0.493196	35.1351	15.6834
8.20082e+06	0.288337	0.25358	31.4459	19.5444
8.30083e+06	0.502297	0.18036	34.4695	16.5947
8.40084e+06	0.29231	0.551001	36.7247	19.3832
8.50085e+06	0.482796	0.370503	28.3335	15.9423
8.60086e+06	0.18324	0.375305	36.8334	14.287
8.70087e+06	0.203283	0.245364	41.9854	22.2465
8.80088e+06	0.598582	0.129555	51.6391	24.911
8.90089e+06	0.143937	0.479611	68.0196	36.9367
9.0009e+06	0.209716	0.100507	95.2231	41.3491
9.10091e+06	0.304692	0.384182	58.7791	18.347
9.20092e+06	0.253613	0.209429	14.449	4.98796
9.30093e+06	0.3152	0.184101	24.1166	10.9306
9.40094e+06	0.593447	0.288805	26.9773	11.3534
9.50095e+06	0.166794	0.211346	56.2265	13.8887
9.60096e+06	0.107935	0.481694	57.892	25.8882
9.70097e+06	0.388062	0.19529	64.604	28.1841
9.80098e+06	0.448422	0.393153	71.3078	23.9647
9.90099e+06	0.245471	0.0894533	66.089	28.3375
1.0001e+07	0.284079	0.511516	86.1065	35.2043
1.0101e+07	2.04495	1.99822	100.432	35.7388
1.0201e+07	0.314788	0.141359	104.017	45.2334
1.0301e+07	0.444271	0.406107	111.827	51.6687
1.0401e+07	0.261721	0.102101	119.119	53.078
1.05011e+07	0.0706415	0.236958	130.982	60.1182
1.06011e+07	0.350232	0.0865247	132.415	62.1294
1.07011e+07	0.200973	0.244086	128.119	64.1066
1.08011e+07	0.492994	0.0943312	118.966	55.1772
1.09011e+07	0.372243	0.136857	60.6265	27.4362
1.10011e+07	0.313964	0.33807	21.7539	15.3867
1.11011e+07	0.314755	0.265183	22.7488	5.95959
1.12011e+07	0.320576	0.490652	22.1546	7.49963
1.13011e+07	0.404086	0.0510287	23.6565	2.05534
1.14011e+07	0.803184	0.397555	27.2733	7.75129
1.15012e+07	0.164906	0.194214	23.5627	18.0981
1.16012e+07	0.272358	0.204721	20.8702	13.7778
1.17012e+07	0.251888	0.544791	25.6608	12.2405
1.18012e+07	0.344724	0.0429611	24.4762	11.2461
1.19012e+07	0.243616	0.270444	17.7138	14.5034
1.20012e+07	0.337658	0.182554	26.443	11.2117
1.21012e+07	0.08847	0.0552558	30.7507	15.4917
1.22012e+07	0.383964	0.202467	19.3605	19.8963
1.23012e+07	0.23784	0.354673	35.8994	19.0961
1.24012e+07	0.219607	0.585796	29.4917	21.2523
1.25013e+07	0.120645	0.140189	38.9125	19.8258
1.26013e+07	0.0781322	0.114748	34.8451	21.695
1.27013e+07	0.276351	0.498138	17.2138	12.6292
1.28013e+07	0.626785	0.456359	17.4401	10.0045
1.29013e+07	0.204657	0.208295	10.2705	10.0077
1.30013e+07	0.1584	0.402436	19.948	9.10075
1.31013e+07	0.375498	0.0986028	15.1468	9.43368
1.32013e+07	0.0409518	0.624627	15.4429	5.82252
1.33013e+07	0.17392	0.339256	14.9276	9.82157
1.34013e+07	0.767763	0.379258	28.1058	8.59951
1.35014e+07	0.107959	0.104475	26.2517	9.46482
1.36014e+07	0.266801	0.243369	31.8638	9.5253
1.37014e+07	0.315107	0.248843	35.4128	17.0519
1.38014e+07	0.0751262	0.590824	45.177	11.7247
1.39014e+07	0.248582	0.375753	37.0347	16.9921
1.40014e+07	0.256821	0.155294	46.4503	20.8042
1.41014e+07	0.219546	0.525768	57.88	21.7806
