# units: t: "s" y(1): "V" y(2): "V" y(3): "V" y(4): "Ch1, DC coupling, 5.0E-1 V/div, 1.0E-6 s/div, 10000 points, Sample mode"
# Info ch. 1: "Ch1, DC coupling, 5.0E-1 V/div, 1.0E-6 s/div, 10000 points, Sample mode"
# Info ch. 2: "Ch2, DC coupling, 5.0E-1 V/div, 1.0E-6 s/div, 10000 points, Sample mode"
# Info ch. 3: "Ch3, DC coupling, 5.0E-1 V/div, 1.0E-6 s/div, 10000 points, Sample mode"
# Info ch. 4: "Ch4, DC coupling, 5.0E-1 V/div, 1.0E-6 s/div, 10000 points, Sample mode"
0   0   -0.0189062   -0.0009375   -0.0296094   -0.0294531
1   1e-09   -0.0498437   0.0110937   -0.05125   -0.0497656
2   2e-09   -0.0307031   -0.0196875   -0.0104688   -0.0402344
3   3e-09   -0.03   -0.0003125   -0.04875   -0.0496094
4   4e-09   -0.0104688   -0.0195312   -0.0500781   -0.0498437
5   5e-09   -0.0203906   -0.0200781   -0.0600781   -0.06
6   6e-09   -0.05   -0.0297656   -0.0303906   -0.0501562
7   7e-09   -0.0196094   -0.03   -0.0100781   -0.0398438
8   8e-09   -0.0302344   -0.0298438   -0.0498437   -0.04
9   9e-09   -0.0403125   0.01   -0.0499219   -0.0701563
10   1e-08   -0.0500781   -0.03   -0.03   -0.06
11   1.1e-08   -0.0294531   -0.0299219   -0.0604688   -0.0598438
12   1.2e-08   0.000234375   -0.01   -0.0507031   -0.0402344
13   1.3e-08   -0.0396094   -0.0299219   -0.02   -0.0303906
14   1.4e-08   -0.0213281   -0.0105469   -0.0483594   -0.0192969
15   1.5e-08   -0.0278125   -0.0114062   -0.0507812   -0.0398438
16   1.6e-08   -0.040625   0.0107031   -0.0305469   -0.0299219
17   1.7e-08   -0.0200781   -0.0401562   -0.0392969   -0.0504687
18   1.8e-08   -0.0396094   -0.02   -0.0701563   -0.05
19   1.9e-08   -0.0297656   0.00015625   -0.0296094   -0.0497656
20   2e-08   -0.01   -0.0003125   -0.05   -0.04
21   2.1e-08   -0.0302344   -0.0198438   -0.0702344   -0.0398438
22   2.2e-08   -0.02   0.00015625   -0.07   -0.03
23   2.3e-08   -0.0203906   -0.0203906   -0.06   -0.0400781
24   2.4e-08   -0.03   -0.0199219   -0.06   -0.0403125
25   2.5e-08   -0.02   -7.8125e-05   -0.0599219   -0.06
26   2.6e-08   -0.039375   -0.0096875   -0.0605469   -0.030625
27   2.7e-08   -0.0402344   -0.0192969   -0.0392969   -0.0196875
28   2.8e-08   -0.0398438   -0.0307812   -0.0697656   -0.0392969
29   2.9e-08   -0.04   -0.000625   -0.0401562   -0.04
30   3e-08   -0.0304687   0.00992188   -0.04   -0.0402344
31   3.1e-08   -0.01   -0.0204688   -0.0500781   -0.0301562
32   3.2e-08   -0.04   -0.00976562   -0.0500781   -0.0502344
33   3.3e-08   -0.0492969   -0.000234375   -0.0713281   -0.0496094
34   3.4e-08   -0.00945312   -0.0100781   -0.0792188   -0.0301562
35   3.5e-08   -0.0210938   -0.01125   -0.02875   -0.0605469
36   3.6e-08   -0.0396094   -0.0295313   -0.0411719   -0.0496094
37   3.7e-08   -0.02   -0.0105469   -0.0699219   -0.03
38   3.8e-08   -0.04   -0.0400781   -0.0400781   -0.0400781
39   3.9e-08   -0.01   -0.00890625   -0.0501562   -0.0299219
40   4e-08   -0.0297656   -0.01   -0.0407031   -0.0391406
41   4.1e-08   -0.0117188   -0.0300781   -0.0378125   -0.0607031
42   4.2e-08   -0.0194531   -0.0009375   -0.060625   -0.0301562
43   4.3e-08   -0.06   7.8125e-05   -0.0303125   -0.05
44   4.4e-08   -0.0296094   -0.02   -0.0901563   -0.0300781
45   4.5e-08   -0.0296094   -0.01   -0.0492969   -0.0502344
46   4.6e-08   -0.00984375   -0.0201563   -0.0600781   -0.0396094
47   4.7e-08   -0.0423437   -0.0196875   -0.039375   -0.0199219
48   4.8e-08   -0.0591406   -0.01   -0.0400781   -0.04125
49   4.9e-08   -0.0190625   -0.00984375   -0.0401562   -0.0477344
50   5e-08   -0.0304687   -0.0003125   -0.0503906   0.000234375
51   5.1e-08   -0.039375   -0.0299219   -0.0495312   -0.0307812
52   5.2e-08   -0.0103125   0.01   -0.0400781   -0.0399219
53   5.3e-08   -0.019375   0.000390625   -0.07   -0.05
54   5.4e-08   -0.0521094   -0.0100781   -0.030625   -0.0399219
55   5.5e-08   -7.8125e-05   -0.0096875   -0.0492187   -0.0403906
56   5.6e-08   -0.0398438   -0.0199219   -0.0402344   -0.01
57   5.7e-08   -0.0101563   -0.00992188   -0.0401562   -0.0511719
58   5.8e-08   -0.06   -7.8125e-05   -0.06   -0.0595313
59   5.9e-08   -0.0198438   -0.00984375   -0.0595313   -0.0398438
60   6e-08   -0.0401562   -0.0108594   -0.0202344   -0.0395313
61   6.1e-08   -0.00820313   -0.0396094   -0.0809375   -0.0201563
62   6.2e-08   -0.000625   0.0107813   -0.07   -0.0508594
63   6.3e-08   -0.0605469   -0.00101563   -0.0298438   -0.0498437
64   6.4e-08   -0.03   -0.0201563   -0.05   -0.05
65   6.5e-08   -0.0200781   -0.0302344   -0.05   -0.04
66   6.6e-08   -0.0201563   -0.0402344   -0.0603125   -0.0296094
67   6.7e-08   -0.0195312   -0.0103906   -0.0396094   -0.0600781
68   6.8e-08   -0.039375   -0.0199219   -0.0603906   -0.030625
69   6.9e-08   -0.05   -0.00992188   -0.03   -0.0300781
70   7e-08   -0.0600781   -0.0296875   -0.07   -0.02
71   7.1e-08   -0.0398438   -0.0197656   -0.0296875   -0.00984375
72   7.2e-08   -0.0197656   -0.00976562   -0.0607031   -0.000390625
73   7.3e-08   -0.0103125   -0.0399219   -0.0699219   -0.0408594
74   7.4e-08   -0.0407812   -0.0200781   -0.0591406   -0.04
75   7.5e-08   -0.0283594   -0.0496875   -0.0296875   -0.0500781
76   7.6e-08   -0.0103906   -0.00992188   -0.0505469   -0.04
77   7.7e-08   -0.0407812   -0.0402344   -0.0701563   -0.05
78   7.8e-08   -0.0400781   -0.00992188   -0.07   -0.0300781
79   7.9e-08   -0.0201563   -0.02   -0.0604688   -0.0299219
80   8e-08   -0.0289844   -0.0194531   -0.0292969   -0.0495312
81   8.1e-08   -0.0502344   -0.0479688   -0.0689844   -0.06
82   8.2e-08   -0.0298438   -0.050625   -0.0505469   -0.0508594
83   8.3e-08   -0.030625   7.8125e-05   -0.0499219   -0.0300781
84   8.4e-08   -0.04   -0.03   -0.0401562   -0.0398438
85   8.5e-08   -0.0419531   -0.0295313   -0.0707031   -0.0502344
